review_priority,input,expected_en,out_no_context,out_after_english,ok_no_context,ok_after_english,subcase,reason,suite_hint,in_ctx_whitelist,in_collision_table,len,suite_category,suite_severity,suite_notes,case_variant_of
P3_engine_keeps_vn_suite_expected_contradicts_note,Roms,Roms,Róm,Róm,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"Róm"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"roms""""; modifier key phai case-insensitive, output phai giu case goc""",ROMS
P3_engine_keeps_vn_suite_expected_contradicts_note,roms,roms,róm,róm,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap,high,"never,""restore se lam tu tieng Viet """"róm"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). """"rom"""" an toan nhung dang bien cach ra tu tieng Viet """"róm"""" (dang suy dien, khong co trong top-10k)""",ROMS
P3_engine_keeps_vn_suite_expected_contradicts_note,RONS,RONS,RÓN,RÓN,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"RÓN"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"rons""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Rons,Rons,Rón,Rón,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"Rón"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"rons""""; modifier key phai case-insensitive, output phai giu case goc""",RONS
P3_engine_keeps_vn_suite_expected_contradicts_note,rons,rons,rón,rón,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap,high,"never,""restore se lam tu tieng Viet """"rón"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). """"ron"""" an toan nhung dang bien cach ra tu tieng Viet """"rón"""" (dang suy dien, khong co trong top-10k)""",RONS
P3_engine_keeps_vn_suite_expected_contradicts_note,ROOF,ROOF,RỒ,RỒ,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"RỒ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"roof""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Roof,Roof,Rồ,Rồ,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Rồ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"roof""""; modifier key phai case-insensitive, output phai giu case goc""",ROOF
P3_engine_keeps_vn_suite_expected_contradicts_note,roof,roof,rồ,rồ,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"rồ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"rồ""""; can whitelist hoac context""",ROOF
P3_engine_keeps_vn_suite_expected_contradicts_note,ROOM,ROOM,RÔM,RÔM,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"RÔM"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"room""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Room,Room,Rôm,Rôm,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Rôm"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"room""""; modifier key phai case-insensitive, output phai giu case goc""",ROOM
P3_engine_keeps_vn_suite_expected_contradicts_note,room,room,rôm,rôm,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"rôm"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"rôm""""; can whitelist hoac context""",ROOM
P3_engine_keeps_vn_suite_expected_contradicts_note,ROOTS,ROOTS,RỐT,RỐT,0,0,ctx_misses,not_in_whitelist,never,0,0,5,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"RỐT"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"roots""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Roots,Roots,Rốt,Rốt,0,0,ctx_misses,not_in_whitelist,never,0,0,5,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Rốt"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"roots""""; modifier key phai case-insensitive, output phai giu case goc""",ROOTS
P3_engine_keeps_vn_suite_expected_contradicts_note,roots,roots,rốt,rốt,0,0,ctx_misses,not_in_whitelist,never,0,0,5,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"rốt"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"rốt""""; can whitelist hoac context""",ROOTS
P3_engine_keeps_vn_suite_expected_contradicts_note,rosa,rosa,róa,róa,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_syllable,medium,"never,""restore se lam tu tieng Viet """"roá"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra syllable tieng Viet hop le """"roá""""""",
P3_engine_keeps_vn_suite_expected_contradicts_note,ROW,ROW,RƠ,RƠ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"RƠ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"row""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Row,Row,Rơ,Rơ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Rơ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"row""""; modifier key phai case-insensitive, output phai giu case goc""",ROW
P3_engine_keeps_vn_suite_expected_contradicts_note,row,row,rơ,rơ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"rơ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"rơ""""; can whitelist hoac context""",ROW
P3_engine_keeps_vn_suite_expected_contradicts_note,ROWS,ROWS,RỚ,RỚ,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"RỚ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"rows""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Rows,Rows,Rớ,Rớ,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Rớ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"rows""""; modifier key phai case-insensitive, output phai giu case goc""",ROWS
P3_engine_keeps_vn_suite_expected_contradicts_note,rows,rows,rớ,rớ,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"rớ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"rớ""""; can whitelist hoac context""",ROWS
P3_engine_keeps_vn_suite_expected_contradicts_note,RUS,RUS,RÚ,RÚ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"RÚ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"rus""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Rus,Rus,Rú,Rú,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"Rú"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"rus""""; modifier key phai case-insensitive, output phai giu case goc""",RUS
P3_engine_keeps_vn_suite_expected_contradicts_note,rus,rus,rú,rú,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap,high,"never,""restore se lam tu tieng Viet """"rú"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). """"ru"""" an toan nhung dang bien cach ra tu tieng Viet """"rú"""" (dang suy dien, khong co trong top-10k)""",RUS
P3_engine_keeps_vn_suite_expected_contradicts_note,RUST,RUST,RÚT,RÚT,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"RÚT"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"rust""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Rust,Rust,Rút,Rút,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Rút"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"rust""""; modifier key phai case-insensitive, output phai giu case goc""",RUST
P3_engine_keeps_vn_suite_expected_contradicts_note,rust,rust,rút,rút,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"rút"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"rút""""; can whitelist hoac context""",RUST
P3_engine_keeps_vn_suite_expected_contradicts_note,SANS,SANS,SÁN,SÁN,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"SÁN"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sans""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,SANS,SANS,SÁN,SÁN,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"SÁN"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sans""""; modifier key phai case-insensitive, output phai giu case goc""",SANS
P3_engine_keeps_vn_suite_expected_contradicts_note,Sans,Sans,Sán,Sán,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Sán"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sans""""; modifier key phai case-insensitive, output phai giu case goc""",SANS
P3_engine_keeps_vn_suite_expected_contradicts_note,Sans,Sans,Sán,Sán,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"Sán"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sans""""; modifier key phai case-insensitive, output phai giu case goc""",SANS
P3_engine_keeps_vn_suite_expected_contradicts_note,sans,sans,sán,sán,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"sán"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"sán""""; can whitelist hoac context""",SANS
P3_engine_keeps_vn_suite_expected_contradicts_note,sans,sans,sán,sán,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap,high,"never,""restore se lam tu tieng Viet """"sán"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). """"san"""" an toan nhung dang bien cach ra tu tieng Viet """"sán""""""",SANS
P3_engine_keeps_vn_suite_expected_contradicts_note,SAOS,SAOS,SÁO,SÁO,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"SÁO"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"saos""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Saos,Saos,Sáo,Sáo,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"Sáo"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"saos""""; modifier key phai case-insensitive, output phai giu case goc""",SAOS
P3_engine_keeps_vn_suite_expected_contradicts_note,saos,saos,sáo,sáo,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap,high,"never,""restore se lam tu tieng Viet """"sáo"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). """"sao"""" an toan nhung dang bien cach ra tu tieng Viet """"sáo"""" (dang suy dien, khong co trong top-10k)""",SAOS
P3_engine_keeps_vn_suite_expected_contradicts_note,SAS,SAS,SÁ,SÁ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"SÁ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sas""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,SAS,SAS,SÁ,SÁ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"SÁ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sas""""; modifier key phai case-insensitive, output phai giu case goc""",SAS
P3_engine_keeps_vn_suite_expected_contradicts_note,Sas,Sas,Sá,Sá,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Sá"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sas""""; modifier key phai case-insensitive, output phai giu case goc""",SAS
P3_engine_keeps_vn_suite_expected_contradicts_note,Sas,Sas,Sá,Sá,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"Sá"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sas""""; modifier key phai case-insensitive, output phai giu case goc""",SAS
P3_engine_keeps_vn_suite_expected_contradicts_note,sas,sas,sá,sá,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"sá"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"sá""""; can whitelist hoac context""",SAS
P3_engine_keeps_vn_suite_expected_contradicts_note,sas,sas,sá,sá,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,inflection_trap,high,"never,""restore se lam tu tieng Viet """"sá"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). """"sa"""" an toan nhung dang bien cach ra tu tieng Viet """"sá""""""",SAS
P3_engine_keeps_vn_suite_expected_contradicts_note,SEER,SEER,SỂ,SỂ,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"SỂ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"seer""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Seer,Seer,Sể,Sể,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap_cased,high,"never,""restore se lam tu tieng Viet """"Sể"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"seer""""; modifier key phai case-insensitive, output phai giu case goc""",SEER
P3_engine_keeps_vn_suite_expected_contradicts_note,seer,seer,sể,sể,0,0,ctx_misses,not_in_whitelist,never,0,0,4,inflection_trap,high,"never,""restore se lam tu tieng Viet """"sể"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). """"se"""" an toan nhung dang bien cach ra tu tieng Viet """"sể"""" (dang suy dien, khong co trong top-10k)""",SEER
P3_engine_keeps_vn_suite_expected_contradicts_note,SER,SER,SẺ,SẺ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"SẺ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"ser""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Ser,Ser,Sẻ,Sẻ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Sẻ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"ser""""; modifier key phai case-insensitive, output phai giu case goc""",SER
P3_engine_keeps_vn_suite_expected_contradicts_note,ser,ser,sẻ,sẻ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"sẻ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"sẻ""""; can whitelist hoac context""",SER
P3_engine_keeps_vn_suite_expected_contradicts_note,SETS,SETS,SÉT,SÉT,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"SÉT"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sets""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Sets,Sets,Sét,Sét,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Sét"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sets""""; modifier key phai case-insensitive, output phai giu case goc""",SETS
P3_engine_keeps_vn_suite_expected_contradicts_note,sets,sets,sét,sét,0,0,ctx_misses,not_in_whitelist,never,0,0,4,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"sét"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"sét""""; can whitelist hoac context""",SETS
P3_engine_keeps_vn_suite_expected_contradicts_note,SEX,SEX,SẼ,SẼ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"SẼ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sex""""; modifier key phai case-insensitive, output phai giu case goc""",
P3_engine_keeps_vn_suite_expected_contradicts_note,Sex,Sex,Sẽ,Sẽ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"Sẽ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sex""""; modifier key phai case-insensitive, output phai giu case goc""",SEX
P3_engine_keeps_vn_suite_expected_contradicts_note,sex,sex,sẽ,sẽ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word,high,"never,""restore se lam tu tieng Viet """"sẽ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). ra tu tieng Viet hop le """"sẽ""""; can whitelist hoac context""",SEX
P3_engine_keeps_vn_suite_expected_contradicts_note,SIR,SIR,SỈ,SỈ,0,0,ctx_misses,not_in_whitelist|short_token,never,0,0,3,collision_vn_word_cased,high,"never,""restore se lam tu tieng Viet """"SỈ"""" KHONG THE GO DUOC NUA (chi co 1 duong keystroke). bien the chu hoa cua """"sir""""; modifier key phai case-insensitive, output phai giu case goc""",
